Forward_Sortation_Area,confirmationNo,Latitude,Longitude,formattedAddress,postalCode,supportDescription,riskType,submittedDate,startDate,endDate,owner,contractor,compName,Vermiculite,Piping,Drywall,Insulation,Tiling,Floor_Tiles,Ceiling_Tiles,Ducting,Plaster,Stucco_Stipple,Fittings,startYear
R2M,1713765,49.821083,-97.1152442,"34 Glenthorne Crescent, Winnipeg, MB R2M 2R4, Canada",R2M 2R4,removal of approx 150sqft of drywall with asbestos in the joint compound,Type II,,,,ServiceMaster Winnipeg,ServiceMaster Winnipeg,HLC Consulting,0,0,1,0,0,0,0,0,0,0,0,
R2W,1713814,49.9144902,-97.1377943,"341 Pritchard Avenue, Winnipeg, MB R2W 2J4, Canada",R2W 2J4,Vermiculite abatement from main and 2nd floor wall cavities,Type III,,,,Priority Restoration,AES,MWI Consultants,1,0,0,0,0,0,0,0,0,0,0,
R2C,1714725,49.9075714,-96.9820703,"139 Paulley Drive, Winnipeg, MB R2C 3K5, Canada",R2C 3K5,URGENT DUE TO SAFETY CONCERNS - Pinchin scope provided to complete as control demolition due to fire sustained to garage - install temporary fencing - use asbestos lined bin- mist materials to prevent dust- and dispose of as asbestos waste - backlane to be blocked due to work being done - further cleanup will be needed in spring once snow melts,Type II,,,,Donna Burgess,Priority Restoration,Priority Restoration,0,0,0,0,0,0,0,0,0,0,0,
R1N,1714857,49.9858377,-98.2833699,"840 3 Street Northeast, Portage la Prairie, MB R1N 3C6, Canada",R1N 3C6,Glovebag type 2 work - approx 50LF of pipe insulation to remove as glovebag type 2 with prep and final clearances being completed by MWI for re-occupancy,Type II,,,,Manitoba Development Centre,Priority Restoration,MWI Consultants,0,1,0,1,0,0,0,0,0,0,0,
R9A,1715270,53.8273778,-101.2508421,"67 1 Street West, The Pas, MB R9A 1K4, Canada",R9A 1K4,Removal of asbestos tile in conference room,Type II,,,,Northern Regional Health Authority,Accord Cleaning  Restoration,Accord Cleaning  Restoration,0,0,0,0,1,0,0,0,0,0,0,
R7B,1715778,49.8433611,-99.9694819,"2320 Louise Avenue, Brandon, MB R7B 2C6, Canada",R7B 2C6,Emergency removal of leaking pipe insulation from crawlspace ,Other,,,,Sioux Valley High School,Power Vac,Pinchin Ltd.,0,1,0,1,0,0,0,0,0,0,0,
R2X,1715903,49.9368174,-97.174028,"1600 Church, Winnipeg, MB R2X 1G4, Canada",R2X 1G4,Removal of wet affected drywall in the front entrance and side hallway  2 foot by 8 foot cut,Type II,,,,Priority Restoration,Priority Restoration,,0,0,1,0,0,0,0,0,0,0,0,
R2N,1716613,49.8254269,-97.0846679,"694 Saint Anne's Road #692, Winnipeg, MB R2N 3M6, Canada",R2N 3M6,Drywall and stucco removal,Type III,,,,Dan Simon - Pre-Con Builders Ltd,Tony Asbestos  removal service Ltd,Prairie Environmental,0,0,1,0,0,0,0,0,0,1,0,
R2G,1716621,49.9385021,-97.0903733,"226 Cheriton Avenue, Winnipeg, MB R2G 0E5, Canada",R2G 0E5,  Drywall Floor Vermiculite and Stucco removal,Type III,,,,Westgate Enterprises Ltd,Tony Asbestos  removal service Ltd,Prairie Environmental,1,0,1,0,0,0,0,0,0,1,0,
R8N,1716725,55.7449747,-97.8487796,"Walmart (3102, 300 Mystery Lake Road, Thompson, MB R8N 0M2, Canada",R8N 0M2,Removal of Asbestos in Bulk Stockroom in Walmart Walmart has requested me to submit multiple dates to ensure they have staff on site I have submitted the following dates Feb 20th to 22nd Feb 27 to March 1stMarch 6th to March 8 I will send an email to Angela.Barratt@gov.mb.ca once the date is confirmed,Type I,,,,Capital Building Maintenance,Capital Building Maintenance ,Woods,0,0,0,0,0,0,0,0,0,0,0,
R3T,1717032,49.8093942,-97.1344793,"U Of M, University Centre, Chancellors Circle, Winnipeg, MB R3T 2N2, Canada",R3T 2N2,Type 1 removal of floor tile,Type I,,,,Winnipeg Building and Decorating,Western Waste Management,Pinchin Ltd.,0,0,0,0,1,0,0,0,0,0,0,
R3T,1717034,49.8098804,-97.1331078,"U Of M Armes Building, Winnipeg, MB R3T 2N2, Canada",R3T 2N2,Type 1 removal of tile,Type I,,,,Tractus Projects,Western Waste Management,Tesseract,0,0,0,0,1,0,0,0,0,0,0,
R3E,1717124,49.9021288,-97.1684947,"800 Adele Avenue, Winnipeg, MB R3E 0K6, Canada",R3E 0K6,URGENT DUE TO NO HEAT - Inspection for plumbers needed - Type 2 glovebag to approximately 15LF and 8 elbows including a final clearance from MWI - Straight runs are aircell and elbows are parging which are both positive,Type II,,,,R S Harris Ltd,Priority Restoration,MWI Consultants,0,0,0,0,0,0,0,0,0,0,0,
R3C,1717214,49.8845846,-97.1469289,"450 Broadway, Winnipeg, MB R3C 1S4, Canada",R3C 1S4,type 2 removal of 6 inch strip 20 ft long of sheet flooring that was under a wall that was demolished ,Type II,,,,Total Coordination,Paragon Industries,Tesseract Environmental ,0,0,0,0,0,0,0,0,0,0,0,
R3J,1717258,49.8816348,-97.2606562,"379 Ainslie Street, Winnipeg, MB R3J 2Z7, Canada",R3J 2Z7,ACM vinyl sheet flooring removal,Type II,,,,Brian Arnold,Breathe Easy Eco Solutions,Prairie Environmental,0,0,0,0,0,0,0,0,0,0,0,
R4H,1717276,49.8708893,-97.4371075,"Headingly Correctional, Portage Avenue, Headingley, MB R4H 1E8, Canada",R4H 1E8,type 1 removal of floor tile,Type I,,,,Headingly Correctional,Western Waste Management,Tesseract,0,0,0,0,1,0,0,0,0,0,0,
R2G,1717290,49.9486725,-97.0954398,"60 Whellams Lane, Winnipeg, MB R2G 2G7, Canada",R2G 2G7,type 2 removal of stipple ceiling suite 611 and 301,Type II,,,,Devonshire Properties,Western Waste Management,Woods Environmental,0,0,0,0,0,0,0,0,0,1,0,
R3E,1717581,49.8990923,-97.1741013,"956 Ingersoll Street, Winnipeg, MB R3E 2L9, Canada",R3E 2L9,Drywall Joint Compound,Type II,,,,Onside Restoration,OnSide Restoration,MWI - Scott Phimister,0,0,1,0,0,0,0,0,0,0,0,
R7A,1717588,49.8455452,-99.9629948,"270 18th Street, Brandon, MB R7A 6A9, Canada",R7A 6A9,Removal of floor tile from room 104 of Education Building,Type I,,,,Brandon University,Power Vac,Pinchin Ltd.,0,0,0,0,1,0,0,0,0,0,0,
R3C,1717629,49.8882437,-97.1471224,"401 York Avenue, Winnipeg, MB R3C 4G4, Canada",R3C 4G4,Removal of asbestos containing pipe fitting insulation in select locations within Room 913,Type II,,,,Manitoba Central Services,Priority Restoration Services Ltd,Tesseract Environmental,0,1,0,1,0,0,0,0,0,0,1,
R5G,1717757,49.5259881,-96.6703162,"30 Beaver Crescent, Steinbach, MB R5G 0H8, Canada",R5G 0H8,ACM drywall removal from garage,Type III,,,,Belfor Property Restoration,Breathe Easy Eco Solutions,Prairie Environmental,0,0,1,0,0,0,0,0,0,0,0,
R3M,1718179,49.8689484,-97.1536393,"293 Arbuthnot Street, Winnipeg, MB R3M 2P9, Canada",R3M 2P9,Type 3 vermiculite and floor tile type 1,Type III,,,,Urbanridge homes,Bulldog demolition ,Bulldog demolition,1,0,0,0,1,0,0,0,0,0,0,
R3L,1718200,49.863066,-97.1387418,"53 Taft Crescent, Winnipeg, MB R3R 2S2, Canada",R3R 2S2,Removal of affected drywall within bathroom only including four VCT tiles at entrance following type 2 moderate risk asbestos procedures,Type II,,,,Manitoba Housing,Priority Restoration Services Ltd,Pinchin Ltd,0,0,1,0,1,0,0,0,0,0,0,
R3E,1718387,49.9046013,-97.1604241,"745 Bannatyne Avenue, Winnipeg, MB R3E 0W2, Canada",R3E 0W2,Removal of Floor tiles in multiple areas,Type I,,,,University of Manitoba,Advanced Environmental Services Inc.,Customer Discretion,0,0,0,0,1,1,0,0,0,0,0,
R2V,1718489,49.9481579,-97.1371782,"1050 Sinclair Street, Winnipeg, MB R2V 2Y5, Canada",R2V 2Y5,Marymound began a kitchen renovation that had a attic hatch that required moving Once opened we realized vermiculite was present All work was stopped area has been sealed hazard material consultant engaged Marymound will proceed with remedy based on consultants findings and in keeping with accepted practices policies and procedures ,Type II,,,,marymound,DMV Design,MWI Consultants,1,0,0,0,0,0,0,0,0,0,0,
R3T,1718605,49.8093942,-97.1344793,"65 Chancellors Circle, Winnipeg, MB R3T 2N2, Canada",R3T 2N2,Removing drywall ceiling from mens and womens washroom,Type III,,,,Bree-Dan Construction Ltd.,Kepsco,Tesseract Environmental,0,0,1,0,0,0,0,0,0,0,0,
R3P,1718753,49.8664367,-97.2092835,"1975 Corydon Avenue, Winnipeg, MB R3P 0R1, Canada",R3P 0R1,UNIT 3A - ASBESTOS PRESENT IN DRYWALL JOINT COMPOUND - REMOVE AND DISPOSE OF UNIT COMPLETE DOWN TO BONES - ERECT CONTAINMENT - HLC CONSULTIN G TO COMPLETE PREINSPECTION - EXHAUST OUTSIDE OF LIVING ROOM WINDOW - REMOVE DEBRIS UNDER WET REMOVAL PROCEDURES - HLC TO COMPLETE AIR MONITOPRING - DENVER TO MONITOR PRESSURE IN CONTAINMENT - CLEAN CONTAINMENT AND ENCAPSULATE ONCE DEBRIS REMOVED - OBTAIN AIR CLEARANCE - DISMANTLE CONTAINMENT ONCE REMOVAL IS COMPLETE,Type III,,,,DENVER RESTORATION,DENVER PROPERTY RESTORATION,HLC CONSULTING,0,0,1,0,0,0,0,0,0,0,0,
R3T,1718797,49.8093942,-97.1344793,"65 Chancellors Circle, Winnipeg, MB R2W 1L3, Canada",R2W 1L3,TYPE  2  Repairs in crawlspace ,Type II,,,,Randall P H,Western Waste Management Ltd.,Tesseract,0,0,0,0,0,0,0,0,0,0,0,
R3T,1718807,49.8093942,-97.1344793,"65 Chancellors Circle, Winnipeg, MB R3T 2N2, Canada",R3T 2N2,Repairs ,Type II,,,,Randall plumbing,Western Waste Management,Tesseract,0,0,0,0,0,0,0,0,0,0,0,
R0K,1718873,49.1479867,-98.9513338,"25 North Railway Avenue West #8, Crystal City, MB R0K 0N0, Canada",R0K 0N0,Type 3 abatement remove lower 2 ft of drywall bedroom living room kitchen and office in suite 8,Type III,,,,Cancade Restoration,Cancade Restoration,Pinchin Environmental,0,0,1,0,0,0,0,0,0,0,0,
R8N,1719076,55.7425881,-97.8553393,"1 Vale Road, Thompson, MB R8N 1P3, Canada",R8N 1P3,Post internal work permits on all entrances 24 hours prior    Install 2 poly enclosers on the first and second floor above and below where the pipe passes through the 2 foot by 4 foot opening    Set up air testing monitors      Prep area and surroundings so work can be performed safely     Remove approximately 15 linear feet of asbestos containing insulation from 4 inch pipe      Encapsulate the end pipe insulation that is to remain in place    Bag all materials     Clean the area thoroughly    Arrange for waste disposal    Air testing     All work performed is to follow the Vale SPI and regulator requirements for performing this type of work        ,Type I,,,,Vale Manitoba Operations,La Furlane Construction Ltd.,Vale Manitoba Operations -Envi Dept,0,1,0,1,0,0,0,0,0,0,0,
R8N,1719084,55.7425881,-97.8553393,"1 Vale Road, Thompson, MB R8N 1P3, Canada",R8N 1P3,Post internal work permits on all entrances 24 hours prior      Set up air testing monitor    Prep area and surrroundings so work can be performed safely   Remove approximately 27 linear feet of asbestos containing insulation from 4 inch pipe using the grove bag method on the second floor of the T3 headframe   Arrange for waste disposal    Air testing   All work performed is to follow the Vale SPI and regulatory requirements for performing this work           ,Type II,,,,Vale Manitoba Operations,La Furlane Construction Ltd.,Vale Manitoba Operations -Envi Dept,0,1,0,1,0,0,0,0,0,0,0,
R3T,1719447,49.8074941,-97.1386118,"Extended Education, 406 University Crescent, Winnipeg, MB R3T 2N2, Canada",R3T 2N2,Remove drywall ceiling and flooring,Type II,,,,Bree-Dan Construction,True North Waste Management,Tesseract Environmental,0,0,1,0,0,0,0,0,0,0,0,
R3P,1719590,49.8574607,-97.2294365,"Shaftsbury School, 2240 Grant Avenue, Winnipeg, MB R3P 0P7, Canada",R3P 0P7,Type 2 removal of asbestos-containing ceiling tiles,Type II,,,,Pinchin Ltd.,Western Waste Management,Pinchin Ltd.,0,0,0,0,1,0,1,0,0,0,0,
R2J,1719649,49.8525401,-97.0751037,"28 Clearwater Road, Winnipeg, MB R2J 2T4, Canada",R2J 2T4,Emergency service to remove ACM joint compound in drywall to basement walls and ceilings due to water loss. ,Type III,,,,Winmar winnipeg,Winmar winnipeg,JD Environmental,0,0,1,0,0,0,0,0,0,0,0,
R7B,1719733,49.8433611,-99.9694819,"2320 Louise Avenue, Brandon, MB R7B 2C6, Canada",R7B 2C6,Emergency removal of leaking pipe insulation from crawlspace,Other,,,,Sioux Valley High School,Power Vac,Pinchin Ltd.,0,1,0,1,0,0,0,0,0,0,0,
R3B,1719756,49.8960415,-97.1377283,"1 Lombard Place, Winnipeg, MB R3B 0X3, Canada",R3B 0X3,Emergency Removal of damaged asbestos-containing materials,Type III,,,,Richardson Centre - Bentallkennedy,Western Waste Management,J  D Environmental,0,0,0,0,0,0,0,0,0,0,0,
R0G,1719904,49.3741117,-98.2410209,"420 Oak Avenue, Miami, MB R0G 1H0, Canada",R0G 1H0,Type 3 removal of asbestos-containing materials,Type III,2/14/2022 1:38:00 PM,2022-02-21 0:00,2022-03-11 0:00,Winnipeg Building  decorating,Western Waste Management,Pinchin Ltd.,0,0,0,0,0,0,0,0,0,0,0,2022
R3T,1720023,49.8114551,-97.1350898,"30 Sifton Road, Winnipeg, MB R3T 2M5, Canada",R3T 2M5,Type 1 low risk removal of asbestos containing mastic on lead sheeting in vestibule,Type I,2/14/2022 3:33:00 PM,2022-02-15 0:00,2022-02-15 0:00,Gardon Construction,Priority Restoration Services Ltd,Tesseract Environmental,0,0,0,0,0,0,0,0,0,0,0,2022
R7A,1720405,49.8217726,-99.9463599,"48 Balmoral Bay, Brandon, MB R7A 6B4, Canada",R7A 6B4,Type 3 Asbestos Remediation - Drywall,Type III,2/15/2022 11:08:00 AM,2022-03-28 0:00,2022-04-08 0:00,Cancade Restoration,Cancade Restoration,Pinchin,0,0,1,0,0,0,0,0,0,0,0,2022
R2J,1720544,49.8523181,-97.0868549,"59 Southmoor Road, Winnipeg, MB R2J 2P3, Canada",R2J 2P3,Please consider this as a rush notice - Remove the balance of the ceiling,Type II,2/15/2022 1:10:00 PM,2022-02-18 0:00,2022-02-18 0:00,Gilles Robidoux,Priority Restoration,MWI Consultants,0,0,0,0,0,0,0,0,0,0,0,2022
R3T,1720939,49.8088802,-97.1527943,"1 Snow Street #52, Winnipeg, MB R3T 2G4, Canada",R3T 2G4,Drywall joint compound,Type II,2/16/2022 6:45:00 AM,2022-02-16 0:00,2022-02-21 0:00,Onside Restoration,OnSide Restoration,MWI - Scott Phimister,0,0,1,0,0,0,0,0,0,0,0,2022
R3T,1720940,49.8088802,-97.1527943,"1 Snow Street #52, Winnipeg, MB R3T 2G4, Canada",R3T 2G4,Drywall joint compound,Type II,2/16/2022 6:45:00 AM,2022-02-16 0:00,2022-02-21 0:00,Onside Restoration,OnSide Restoration,MWI - Scott Phimister,0,0,1,0,0,0,0,0,0,0,0,2022
R3G,1720950,49.8929686,-97.167947,"548 Home Street, Winnipeg, MB R3G 1X7, Canada",R3G 1X7,Broken radiator causing emergency drywall removal acm 1-5 in the compound.,Type II,2/16/2022 7:47:00 AM,2022-02-16 0:00,2022-02-18 0:00,Cogent Construction,Cogent Construction ,MWI Consulting ,0,0,1,0,0,0,0,0,0,0,0,2022
R7N,1721054,51.1584747,-100.0388142,"5 Forrest Avenue East, Dauphin, MB R7N 0B7, Canada",R7N 0B7,Remove strips of ACM drywall from kitchen,Type II,2/16/2022 10:19:00 AM,2022-02-22 0:00,2022-02-25 0:00,Westgate Developments - Justin B,Breathe Easy Eco Solutions,HLC Consulting,0,0,1,0,0,0,0,0,0,0,0,2022
R3J,1721283,49.8746729,-97.2578298,"2510 Portage Avenue #210, Winnipeg, MB R3E 0W8, Canada",R3E 0W8,Removal of tub tile surround with drywall compound suspected of being ACM,Type II,2/16/2022 2:10:00 PM,2022-02-21 0:00,2022-02-28 0:00,Globe Property Management,Maxim Home Improvements Ltd,HLC Consulting,0,0,1,0,1,0,0,0,0,0,0,2022
R3J,1721290,49.8746729,-97.2578298,"2510 Portage Avenue #322, Winnipeg, MB R3E 0W8, Canada",R3E 0W8,Removal of tub tile surround with drywall compound suspected of being ACM,Type II,2/16/2022 2:13:00 PM,2022-02-21 0:00,2022-02-28 0:00,Globe Property Management,Maxim Home Improvements Ltd,HC Consulting,0,0,1,0,1,0,0,0,0,0,0,2022
R3J,1721298,49.8746729,-97.2578298,"2510 Portage Avenue #703, Winnipeg, MB R3E 0W8, Canada",R3E 0W8,Removal of tub tile surround with drywall compound suspected of being ACM,Type II,2/16/2022 2:19:00 PM,2022-02-21 0:00,2022-02-28 0:00,Globe Property Management,Maxim Home Improvements Ltd,HC Consulting,0,0,1,0,1,0,0,0,0,0,0,2022
R2X,1721403,49.935729,-97.170469,"1300 Church Avenue, Winnipeg, MB R2X 1G4, Canada",R2X 1G4,Asbestos containing drywall removal,Type III,2/16/2022 3:50:00 PM,2022-02-25 0:00,2022-02-28 0:00,Priority Restoration,Priority Restoration ,MWI,0,0,1,0,0,0,0,0,0,0,0,2022
R2X,1721407,49.935729,-97.170469,"1300 Church Avenue, Winnipeg, MB R2X 1G4, Canada",R2X 1G4,Asbestos containing drywall removal,Type III,2/16/2022 3:55:00 PM,2022-02-24 0:00,2022-02-25 0:00,Priority Restoration,Priority Restoration ,MWI,0,0,1,0,0,0,0,0,0,0,0,2022
R2Y,1721656,49.8977481,-97.300338,"49 Makinak Bay, Winnipeg, MB R2Y 1B8, Canada",R2Y 1B8,Type 2 abatement required due to water loss- 2x3 ft area of bulkhead in basement will be removed under type 2 procedures- ,Type II,2/17/2022 8:26:00 AM,2022-02-22 0:00,2022-02-23 0:00,Winnipeg Building and Decorating,Winnipeg Building and Decorating,Pinchin Ltd,0,0,0,0,0,0,0,0,0,0,0,2022
R2Y,1721657,49.8977481,-97.300338,"49 Makinak Bay, Winnipeg, MB R2Y 1B8, Canada",R2Y 1B8,Type 2 abatement required due to water loss- 2x3 ft area of bulkhead in basement will be removed under type 2 procedures- ,Type II,2/17/2022 8:26:00 AM,2022-02-22 0:00,2022-02-23 0:00,Winnipeg Building and Decorating,Winnipeg Building and Decorating,Pinchin Ltd,0,0,0,0,0,0,0,0,0,0,0,2022
R3J,1721659,49.8748544,-97.2549273,"2440 Portage Avenue, Winnipeg, MB R3J 0N5, Canada",R3J 0N5,Removal of a small area of damaged ceiling stipple,Type II,2/17/2022 8:36:00 AM,2022-02-22 0:00,2022-02-22 0:00,Lakewood Agencies,Advanced Environmental Services Inc.,Customer Discretion,0,0,0,0,0,0,0,0,0,1,0,2022
R3L,1721663,49.8647046,-97.1260012,"677 Fisher Street, Winnipeg, MB R3L 2K9, Canada",R3L 2K9,Removal of Stipple Ceiling and walls,Type III,2/17/2022 8:41:00 AM,2022-02-22 0:00,2022-03-04 0:00,J and D Environmental,Advanced Environmental Services Inc.,Customer Discretion,0,0,0,0,0,0,0,0,0,1,0,2022
R2C,1721816,49.8901853,-97.0237473,"1199 Plessis Road, Winnipeg, MB R2C 3L4, Canada",R2C 3L4,Modified Type 2 drill holes with Hepa Powered Drill ,Type II,2/17/2022 11:12:00 AM,2022-02-22 0:00,2022-02-23 0:00,Freshwater Fish Marketing Corp,Western Waste Management Ltd.,TBD ,0,0,0,0,0,0,0,0,0,0,0,2022
R2X,1721826,49.935729,-97.170469,"1300 Church Avenue, Winnipeg, MB R2X 1G4, Canada",R2X 1G4,drywall asbestos removal,Type III,2/17/2022 11:24:00 AM,2022-02-18 0:00,2022-02-22 0:00,Priority Restoration,Priority Restoration ,MWI,0,0,1,0,0,0,0,0,0,0,0,2022
R3E,1721967,49.9048127,-97.1618157,"780 Bannatyne Avenue, Winnipeg, MB R3E 0W2, Canada",R3E 0W2,Type 2 glove bag removal of approximately eight parging cement fittings from domestic cold water plumbing in College of Dentistry Room D216,Type II,2/17/2022 1:53:00 PM,2022-02-22 0:00,2022-02-22 0:00,Univeristy of Manitoba Richard Chap,Advance Environmental ,Prairie Environmental Jeff Wright ,0,0,0,0,0,0,0,0,0,0,1,2022
R3N,1721986,49.8590932,-97.1906831,"657 Cordova Street, Winnipeg, MB R3N 1A9, Canada",R3N 1A9,Ten or so feet of glove bagging in residential basement,Type II,2/17/2022 2:07:00 PM,2022-02-22 0:00,2022-02-22 0:00,Char Okell,Rakowski Cartage  Wrecking,Prairie Environmental,0,0,0,0,0,0,0,0,0,0,0,2022
R1A,1722047,50.1550594,-96.8872751,"825 Manitoba Avenue, Selkirk, MB R1A 0Z3, Canada",R1A 0Z3,2400 sqft of ACM drywall under type 3 controls ,Type III,2/17/2022 3:08:00 PM,2022-02-22 0:00,2022-02-27 0:00,Total Coordination and Construction,Paragon Industries ,Tesseract Environmental ,0,0,1,0,0,0,0,0,0,0,0,2022
R7A,1722154,49.8328749,-99.9346377,"153 Madison Crescent, Brandon, MB R7A 2G9, Canada",R7A 2G9,Removal of vermiculite insulation from the attic,Type III,2/17/2022 4:26:00 PM,2022-02-22 0:00,2022-02-28 0:00,Kumar Hurrydass,Power Vac,Pinchin Ltd.,1,0,0,1,0,0,0,0,0,0,0,2022
R2V,1722187,49.9379199,-97.1147656,"177 Semple Avenue, Winnipeg, MB R2V 1B4, Canada",R2V 1B4,Type 3 containment including neg-air exhausting outside and shower - Removal of hallway entrance plaster ceiling - Pre-inspection of containment by MWI and post removal air clearance prior to tear down   Feb 22 set-up  inspection Feb 23 removal Feb 24 air clearance Feb 25 tear-down,Type III,2/17/2022 5:30:00 PM,2022-02-22 0:00,2022-02-25 0:00,Ryan Karpoff,Priority Restoration,MWI Consultants,0,0,0,0,0,0,0,0,1,0,0,2022
R2J,1722321,49.8825511,-97.0804813,"945 Marion Street, Winnipeg, MB R2J 0K7, Canada",R2J 0K7,Coring 3-inch holes through cinder block with possible vermiculite,Type II,2/18/2022 7:52:00 AM,2022-02-22 0:00,2022-02-22 0:00,PCL Construction,Advanced Environmental Services Inc.,Customer Discretion,1,0,0,0,0,0,0,0,0,0,0,2022
R3B,1722340,49.8993484,-97.1370698,"555 Main Street, Winnipeg, MB R3B 1C3, Canada",R3B 1C3,Emergency drywall removal.  1- 5 asbestos in compound.,Type III,2/18/2022 8:38:00 AM,2022-02-19 0:00,2022-03-04 0:00,Cogent Construction,Cogent Construction ,Mwi consultants ,0,0,1,0,0,0,0,0,0,0,0,2022
R2L,1722362,49.9048123,-97.0969651,"627 Herbert Avenue, Winnipeg, MB R2L 1G1, Canada",R2L 1G1,Emergency removal of drywall. 1 to 5 in the stipple.,Type II,2/18/2022 9:18:00 AM,2022-02-18 0:00,2022-03-04 0:00,Cogent Construction,Congent Construction ,Mwi Consultants ,0,0,1,0,0,0,0,0,0,1,0,2022
R3E,1722417,49.90464,-97.1598,"745 Bannatyne Avenue, Winnipeg, MB R3E 0J9, Canada",R3E 0J9,Type 2 hoarding for mechanical insulation for Autoclave Removal Type 1 abatement of vinyl floor tiles Type 2 hoarding for minor drywall removal under 4 hours ,Type II,2/18/2022 10:14:00 AM,2022-02-23 0:00,2022-03-10 0:00,Univeristy of Manitoba Richard Chap,Advance Environmental,Prairie Environmental Jeff Wright,0,0,1,1,1,1,0,0,0,0,0,2022
R2M,1722428,49.8309988,-97.0866626,"627 Saint Anne's Road #83, Winnipeg, MB R2M 5B1, Canada",R2M 5B1,Type 2 moderate risk removal of damaged drywall walls and ceiling,Type II,2/18/2022 10:25:00 AM,2022-03-01 0:00,2022-03-01 0:00,Manitoba Housing,Priority Restoration Services Ltd,Pinchin Ltd,0,0,1,0,0,0,0,0,0,0,0,2022
R2G,1722500,49.9337909,-97.0734798,"1144 Kingsford Place, Winnipeg, MB R2G 0K4, Canada",R2G 0K4,Removal of water damaged drywall in gym following Type 3 high risk asbestos abatement procedures,Type III,2/18/2022 11:51:00 AM,2022-02-24 0:00,2022-02-24 0:00,City of Winnipeg,Priority Restoration Services Ltd,Pinchin Ltd,0,0,1,0,0,0,0,0,0,0,0,2022
R6W,1722609,49.1785467,-97.9247199,"355 Pembina Avenue East, Winkler, MB R6W 3N4, Canada",R6W 3N4,to Remove and Dispose ACM containing Drywall from the front office space of building,Type III,2/18/2022 1:39:00 PM,2022-02-28 0:00,2022-03-11 0:00,Doug Eidse,Power Vac Services,tesseract Environmental,0,0,1,0,0,0,0,0,0,0,0,2022
R3M,1722631,49.8732402,-97.1538616,"277 Wellington Crescent, Winnipeg, MB R3L 0M6, Canada",R3L 0M6,Remove and Dispose ACM containing Drywall from both sides of wall to provide access for a pass threw,Type II,2/18/2022 2:01:00 PM,2022-03-01 0:00,2022-03-01 0:00,Rivard Group,Power Vac Services,na,0,0,1,0,0,0,0,0,0,0,0,2022
R3P,1722685,49.868964,-97.2089162,"205 Doncaster Street #2, Winnipeg, MB R3N 1X7, Canada",R3N 1X7,Type 3 asbestos abatement due to an insurance claim where the unit froze - remove all exterior drywall and ceilings complete interior two ft high - drywall contains asbestos no flooring asbestos - containment and chambers to be inspected by pinchin and final air clearance,Type III,2/18/2022 2:53:00 PM,2022-02-25 0:00,2022-03-25 0:00,Manitoba Housing,Priority Restoration,Pinchin Environmental,0,0,1,0,0,0,0,0,0,0,0,2022
R2M,1722716,49.8435388,-97.0891261,"19 Marlene Street #1, Winnipeg, MB R2M 1S3, Canada",R2M 1S3,Removal of select drywall and joint compound following type 2 moderate risk asbestos abatement procedures,Type II,2/18/2022 3:43:00 PM,2022-02-25 0:00,2022-02-25 0:00,Manitoba Housing,Priority Restoration Services Ltd,Pinchin Ltd,0,0,1,0,0,0,0,0,0,0,0,2022
R3P,1722744,49.8693316,-97.2103803,"150 Tuxedo Avenue #2, Winnipeg, MB R3P 1B2, Canada",R3P 1B2,DJC contains asbestos - insurance claim due to freezing - Type 2 to front entry area so we can contruct a type 3 chamber inside - Type 2 for front entry and setup containment plus 2 chambers with final clearance by Pinchin - Type 3 would consist of considerable removal of drywall to the second floor and main floor living room area with prep inspection of chambers and final air clearance by pinchin,Type III,2/18/2022 4:28:00 PM,2022-02-24 0:00,2022-03-25 0:00,Manitoba Housing,Priority Restoration,Pinchin Environmental,0,0,1,0,0,0,0,0,0,0,0,2022
R1N,1724065,49.9858377,-98.2833699,"840 3 Street Northeast, Portage la Prairie, MB R1N 3C6, Canada",R1N 3C6,URGENT Type 2 glovebag to pipe insulation in Southgrove building to washroom chases - MWI to complete necessary inspections and final air clearances,Type III,2/22/2022 4:29:00 PM,2022-02-24 0:00,2022-02-28 0:00,Manitoba Development Centre,Priority Restoration,MWI Consultants,0,1,0,1,0,0,0,0,0,0,0,2022
R2G,1724126,49.9387665,-97.0804681,"377 Edison Avenue, Winnipeg, MB R2G 0L9, Canada",R2G 0L9,to remove all the asbestos containing dry wall via type 3 procedures and asbestos containing floor tiles located in the basement ,Type III,2/22/2022 6:28:00 PM,2022-02-27 0:00,2022-03-04 0:00,spruce properties,mould and asbestos kings,prairie environmental ,0,0,0,0,1,1,0,0,0,0,0,2022
R2G,1724131,49.9386502,-97.0818757,"354 Edison Avenue, Winnipeg, MB R2G 0L9, Canada",R2G 0L9,to remove asbestos paper located on ducts via type 2 procedures ,Type II,2/22/2022 6:38:00 PM,2022-03-01 0:00,2022-03-01 0:00,spruce properties,mould and asbestos kings,prairie environmental ,0,0,0,0,0,0,0,1,0,0,0,2022
R2W,1724226,49.906864,-97.1344175,"786 Main Street, Winnipeg, MB R2W 3N7, Canada",R2W 3N7,Requesting to waive 5 day notice to prevent secondary damages - Type 2 asbestos drywall removal following proper asbestos protocols,Type II,2/23/2022 7:20:00 AM,2022-02-23 0:00,2022-03-01 0:00,Priority Restoration,Priority Restoration,,0,0,1,0,0,0,0,0,0,0,0,2022
